"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU13416",0.000434782608695652,0.000632411067193676,0.000553359683794466,0.000513833992094862,0.000197628458498024,0.000316205533596838,3.95256916996047e-05,0.000553359683794466,0,0.000237154150197628,0.000158102766798419,0.000158102766798419,0.000197628458498024,0.000197628458498024,0.000118577075098814,0.000592885375494071,0.000197628458498024,0.00075098814229249,0.000316205533596838,0.000118577075098814
"bOTU13474",0.00980237154150198,0.0149407114624506,0.0141501976284585,0.0260474308300395,0.0147430830039526,0.00699604743083004,0.0145454545454545,0.00592885375494071,0.00810276679841897,0.0143083003952569,0.0144664031620553,0.00940711462450593,0.0153754940711462,0.0104347826086957,0.0228063241106719,0.00786561264822134,0.01,0.0102371541501976,0.00837944664031621,0.00893280632411067
"bOTU14711",0.00288537549407115,0.00541501976284585,0.00399209486166008,0.00201581027667984,0.00185770750988142,0.00292490118577075,0.00134387351778656,0.00284584980237154,0.001699604743083,0.00193675889328063,0.00284584980237154,0.00268774703557312,0.00134387351778656,0.00292490118577075,0.00126482213438735,0.0033201581027668,0.00316205533596838,0.00411067193675889,0.0024901185770751,0.00276679841897233
"bOTU7013",0.000237154150197628,0.000158102766798419,0.000869565217391304,0.000158102766798419,0.000197628458498024,3.95256916996047e-05,7.90513833992095e-05,0.000118577075098814,0.000395256916996047,0.000118577075098814,0.000316205533596838,0,0.000118577075098814,0.000118577075098814,0.000158102766798419,0.000316205533596838,0.000316205533596838,0.000118577075098814,0.000197628458498024,0.000158102766798419
"bOTU8212",0.000276679841897233,0.000158102766798419,0.000316205533596838,0.000355731225296443,0.000118577075098814,7.90513833992095e-05,0.000158102766798419,0.000276679841897233,0.000355731225296443,0.000118577075098814,0.000948616600790514,7.90513833992095e-05,0.000158102766798419,0.000276679841897233,0.000158102766798419,0.000118577075098814,0.000197628458498024,0.000197628458498024,0.000197628458498024,0.000276679841897233
"bOTU4832",0.000237154150197628,0.000237154150197628,7.90513833992095e-05,0.000474308300395257,7.90513833992095e-05,0.000118577075098814,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000158102766798419,0.000118577075098814,0.000276679841897233,0.000118577075098814,0.00075098814229249,0,0.000395256916996047,0.000197628458498024,0.000474308300395257,0.000158102766798419,0.000158102766798419
"bOTU12062",0.000474308300395257,0.00304347826086957,0.00106719367588933,0.0016600790513834,0.000869565217391304,0.00197628458498024,0.000158102766798419,0.000869565217391304,7.90513833992095e-05,0.000671936758893281,0.000276679841897233,0.00130434782608696,0.000197628458498024,0.00185770750988142,0.000237154150197628,0.00122529644268775,0.000276679841897233,0.00197628458498024,0.000355731225296443,0.00205533596837945
"bOTU13510",0.000158102766798419,0.000948616600790514,0.000553359683794466,0.001699604743083,0.000237154150197628,0.00205533596837945,0,0.00189723320158103,0.000118577075098814,0.0016600790513834,0.000592885375494071,0.00173913043478261,0.000237154150197628,0.00288537549407115,0.000158102766798419,0.00177865612648221,0.000237154150197628,0.00197628458498024,0.000158102766798419,0.00181818181818182
"bOTU11062",0.00177865612648221,0.0025296442687747,0.00268774703557312,0.00225296442687747,0.00138339920948617,0.000711462450592885,0.000988142292490119,0.00110671936758893,0.00154150197628458,0.00102766798418972,0.00288537549407115,0.00185770750988142,0.00118577075098814,0.00177865612648221,0.00110671936758893,0.00126482213438735,0.00229249011857708,0.00245059288537549,0.00197628458498024,0.000988142292490119
"bOTU10061",0.000237154150197628,3.95256916996047e-05,0.000474308300395257,3.95256916996047e-05,0.000197628458498024,0,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,0,0.000395256916996047,0.000158102766798419,0.000316205533596838,0.000158102766798419,7.90513833992095e-05,0.000118577075098814,0.000474308300395257,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05
"bOTU10387",0.000276679841897233,0.000316205533596838,0.000513833992094862,0.000474308300395257,3.95256916996047e-05,0.000237154150197628,0.000237154150197628,0.000355731225296443,0,0.000197628458498024,0.000355731225296443,0.000553359683794466,7.90513833992095e-05,0.000632411067193676,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0.000869565217391304
"bOTU12015",0.000513833992094862,3.95256916996047e-05,0.000395256916996047,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0.000553359683794466,3.95256916996047e-05,0.000711462450592885,0.000118577075098814,0.000316205533596838,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000632411067193676,0.000158102766798419,0.000197628458498024,7.90513833992095e-05
"bOTU14385",0.00209486166007905,0.000197628458498024,0.00150197628458498,0.000948616600790514,0.00474308300395257,3.95256916996047e-05,0.00679841897233202,0.000316205533596838,0.00118577075098814,0.00102766798418972,0.00150197628458498,3.95256916996047e-05,0.00359683794466403,0.000118577075098814,0.00739130434782609,3.95256916996047e-05,0.00177865612648221,0.000316205533596838,0.00158102766798419,0
"bOTU10377",0.00620553359683794,0.00735177865612648,0.00707509881422925,0.0126482213438735,0.00743083003952569,0.00478260869565217,0.00687747035573122,0.0033596837944664,0.00367588932806324,0.00905138339920949,0.00494071146245059,0.00766798418972332,0.00691699604743083,0.0058498023715415,0.00739130434782609,0.00671936758893281,0.00529644268774704,0.0050197628458498,0.00434782608695652,0.00573122529644269
"bOTU6369",0.00114624505928854,0.000276679841897233,0.00213438735177866,0.000158102766798419,0.000948616600790514,0.000158102766798419,0.00110671936758893,0.000276679841897233,0.00146245059288538,0.000237154150197628,0.00185770750988142,0.000316205533596838,0.0008300395256917,7.90513833992095e-05,0.000790513833992095,0.000158102766798419,0.000948616600790514,0.000592885375494071,0.00126482213438735,0.000276679841897233
"bOTU12503",0.000276679841897233,0.000118577075098814,0.000434782608695652,3.95256916996047e-05,0.000158102766798419,0,0.000118577075098814,0.000118577075098814,0.000316205533596838,3.95256916996047e-05,0.000909090909090909,0.000158102766798419,0.000395256916996047,0.000276679841897233,0.000237154150197628,0.000158102766798419,0.000395256916996047,7.90513833992095e-05,0.000395256916996047,0.000118577075098814
"bOTU11167",0.000434782608695652,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05,7.90513833992095e-05,0,0.000118577075098814,0,0.000395256916996047,0,0.000158102766798419,7.90513833992095e-05,0.000316205533596838,0,3.95256916996047e-05,7.90513833992095e-05,0.000869565217391304,0.000118577075098814,0.000355731225296443,3.95256916996047e-05
"bOTU9147",0.000355731225296443,0.000711462450592885,0.00158102766798419,0.000237154150197628,0.00110671936758893,0.00106719367588933,0.000276679841897233,0.000197628458498024,0.000158102766798419,0.000276679841897233,0.000276679841897233,0.000316205533596838,0.000632411067193676,0.0008300395256917,0.000355731225296443,0.000158102766798419,0.000276679841897233,0.000355731225296443,0.000395256916996047,0.000355731225296443
"bOTU12091",0.00130434782608696,0,0.000355731225296443,0.000197628458498024,0.000592885375494071,3.95256916996047e-05,0.000790513833992095,0.000158102766798419,0.000711462450592885,0.000237154150197628,0.00118577075098814,0.000197628458498024,0.000592885375494071,0.000158102766798419,0.000276679841897233,3.95256916996047e-05,0.0008300395256917,0.000118577075098814,0.000671936758893281,0.000355731225296443
"bOTU13402",0.000632411067193676,0.000197628458498024,0.00126482213438735,0.000197628458498024,7.90513833992095e-05,0.000276679841897233,0.000513833992094862,0.000118577075098814,0.00126482213438735,0.000276679841897233,0.0016600790513834,0.000158102766798419,0.000474308300395257,0.000553359683794466,0.000276679841897233,0.000158102766798419,0.000790513833992095,0.000434782608695652,0.00114624505928854,0.000316205533596838
"bOTU12121",0.000276679841897233,3.95256916996047e-05,0.000316205533596838,0,0.000118577075098814,0.000158102766798419,7.90513833992095e-05,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,7.90513833992095e-05,7.90513833992095e-05,0.000553359683794466,0.000355731225296443,0.000197628458498024,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000197628458498024,0.000474308300395257
"bOTU12117",0.000158102766798419,0.000197628458498024,0.00189723320158103,0.000197628458498024,0.000158102766798419,0.000237154150197628,0.000118577075098814,0.000316205533596838,0.000355731225296443,0.000158102766798419,0.00328063241106719,0.000355731225296443,0.000395256916996047,0.000632411067193676,0.000355731225296443,0.000513833992094862,0.000434782608695652,0.000474308300395257,0.000553359683794466,0.000355731225296443
"bOTU9273",0.000237154150197628,0,0.000711462450592885,0,0.000276679841897233,3.95256916996047e-05,0.000316205533596838,0,0.000513833992094862,0,0.0008300395256917,0,0.000237154150197628,0,0.000237154150197628,0,0.000395256916996047,0,0.000237154150197628,0
"bOTU13691",0.000632411067193676,0.000553359683794466,0.000671936758893281,0.000592885375494071,0.000276679841897233,3.95256916996047e-05,0.000434782608695652,0.00075098814229249,0.000711462450592885,0.000474308300395257,0.00102766798418972,0.000553359683794466,0.000237154150197628,0.000513833992094862,0.000474308300395257,0.000869565217391304,0.000869565217391304,0.000909090909090909,0.00075098814229249,0.000553359683794466
"bOTU13605",0.00102766798418972,0.00355731225296443,0.00185770750988142,0.00142292490118577,0.000869565217391304,0.00114624505928854,0.00075098814229249,0.00209486166007905,0.000632411067193676,0.000948616600790514,0.00217391304347826,0.00134387351778656,0.000988142292490119,0.00245059288537549,0.000592885375494071,0.00245059288537549,0.00150197628458498,0.00237154150197628,0.00102766798418972,0.0025296442687747
"bOTU10585",0.000671936758893281,0.00102766798418972,0.00118577075098814,0.00189723320158103,0.00106719367588933,0.000395256916996047,0.000671936758893281,0.000276679841897233,0.000869565217391304,0.00126482213438735,0.00154150197628458,0.00114624505928854,0.00106719367588933,0.000632411067193676,0.00102766798418972,0.000711462450592885,0.00102766798418972,0.000395256916996047,0.000711462450592885,0.000948616600790514
"bOTU11086",0.000434782608695652,0.000395256916996047,0.000434782608695652,0,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,0.000237154150197628,0.000355731225296443,0.000118577075098814,0.000474308300395257,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0.000118577075098814,0.000118577075098814,0.000513833992094862,3.95256916996047e-05,0.000553359683794466,7.90513833992095e-05
"bOTU9181",0.00308300395256917,0.000316205533596838,0.00233201581027668,0.000197628458498024,0.00142292490118577,7.90513833992095e-05,0.00126482213438735,0.000237154150197628,0.00118577075098814,0,0.00150197628458498,0.000355731225296443,0.00110671936758893,0.000988142292490119,0.000276679841897233,3.95256916996047e-05,0.00114624505928854,0.000316205533596838,0.00229249011857708,0.000276679841897233
"bOTU14326",0.000395256916996047,0.000197628458498024,0.000790513833992095,7.90513833992095e-05,0.000316205533596838,0,7.90513833992095e-05,7.90513833992095e-05,0.000276679841897233,0.000237154150197628,0.000592885375494071,0.000197628458498024,0.000395256916996047,0.000395256916996047,0.000118577075098814,0.000197628458498024,0.000276679841897233,0.000197628458498024,0.000276679841897233,0.000197628458498024
"bOTU10149",0.000118577075098814,0.000711462450592885,0.000118577075098814,0.000395256916996047,0,7.90513833992095e-05,3.95256916996047e-05,0.000276679841897233,7.90513833992095e-05,0.000316205533596838,7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.000355731225296443,0.000118577075098814,0.000237154150197628,0.000434782608695652,0.000434782608695652,0.000118577075098814,0.000355731225296443
"bOTU6058",0.00142292490118577,0.000711462450592885,0.00245059288537549,0.000434782608695652,0.00102766798418972,0.000632411067193676,0.00181818181818182,0.000276679841897233,0.00193675889328063,0.000592885375494071,0.00351778656126482,0.000988142292490119,0.00142292490118577,0.000513833992094862,0.00142292490118577,0.000355731225296443,0.00114624505928854,0.000395256916996047,0.00193675889328063,0.000434782608695652
"bOTU10878",0.000632411067193676,0.000790513833992095,0.00122529644268775,0.000592885375494071,0.000118577075098814,0.000592885375494071,0.000118577075098814,0.000553359683794466,0.000276679841897233,7.90513833992095e-05,0.000395256916996047,0.000711462450592885,0.000197628458498024,0.000790513833992095,0.000197628458498024,0.000513833992094862,0.000553359683794466,0.000316205533596838,0.000592885375494071,0.000790513833992095
"bOTU14203",0.000276679841897233,0.00110671936758893,0.000237154150197628,0.000711462450592885,0.000237154150197628,0.000474308300395257,0.000276679841897233,0.000237154150197628,0,0.000474308300395257,0.000158102766798419,0.000355731225296443,0.000434782608695652,7.90513833992095e-05,0.000118577075098814,0.000118577075098814,0.000118577075098814,0.000316205533596838,0.000158102766798419,0.000355731225296443
"bOTU13359",3.95256916996047e-05,0,0.000158102766798419,0,0.000592885375494071,0,0.000474308300395257,3.95256916996047e-05,0.000158102766798419,0,0.000316205533596838,0,0.000197628458498024,0,0.000395256916996047,3.95256916996047e-05,0.000513833992094862,3.95256916996047e-05,0.000355731225296443,0
"bOTU9476",0.00430830039525692,0.00296442687747036,0.00557312252964427,0.0016600790513834,0.00158102766798419,0.00177865612648221,0.00268774703557312,0.00142292490118577,0.00308300395256917,0.000869565217391304,0.00573122529644269,0.00245059288537549,0.00213438735177866,0.00213438735177866,0.00158102766798419,0.00201581027667984,0.00422924901185771,0.00158102766798419,0.00276679841897233,0.00177865612648221
"bOTU9832",0.00391304347826087,0.00256916996047431,0.00185770750988142,0.000711462450592885,0.000237154150197628,0.00102766798418972,0.000513833992094862,0.00110671936758893,0.000711462450592885,0.000632411067193676,0.000988142292490119,0.00126482213438735,0.000632411067193676,0.0016600790513834,0.000395256916996047,0.00110671936758893,0.00106719367588933,0.0008300395256917,0.00150197628458498,0.00118577075098814
"bOTU14746",0,0.000158102766798419,3.95256916996047e-05,0.000237154150197628,0,3.95256916996047e-05,3.95256916996047e-05,0.000395256916996047,0,0.000197628458498024,7.90513833992095e-05,0.000237154150197628,0.000118577075098814,0.000474308300395257,3.95256916996047e-05,0.000909090909090909,0.000158102766798419,0.000197628458498024,0.000118577075098814,0.000592885375494071
"bOTU7382",0.000434782608695652,0.000197628458498024,0.000711462450592885,0.000118577075098814,0.000197628458498024,0.000158102766798419,0.000671936758893281,0,0.00102766798418972,0.000316205533596838,0.000237154150197628,0.000158102766798419,0.00110671936758893,0.000118577075098814,0.000434782608695652,0.000158102766798419,0.000434782608695652,7.90513833992095e-05,0.000395256916996047,0.000118577075098814
